"","sci_name_out","intercept","trend_past","sd_past","trend_BAU","sd_BAU","trend_SSP1","sd_SSP1","trend_SSP3","sd_SSP3","trend_nac","sd_nac","trend_nfn","sd_nfn","trend_nfs","sd_nfs","trend_past_signif","sd_past_signif","trend_BAU_signif","sd_BAU_signif","trend_SSP1_signif","sd_SSP1_signif","trend_SSP3_signif","sd_SSP3_signif","trend_nac_signif","sd_nac_signif","trend_nfn_signif","sd_nfn_signif","trend_nfs_signif","sd_nfs_signif","PLS","pressure_removed"
"460","Alectoris rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"461","Alectoris rufa",2.58536155222727,-0.0950939312178019,0.220478288415817,-0.388350587423564,0.24968978083296,-0.446950458826733,0.217098359695283,-0.272201357989418,0.228937515241827,-0.618118843167539,0.234377933941158,-0.587821477735713,0.215563283103294,-0.650043620471344,0.215681685632044,-0.118284158839481,0.140728279767125,-0.503952372601373,0.199408653535181,-0.455686773008698,0.191344589267602,-0.293952929836646,0.206878620653775,-0.640920466791778,0.199394135099823,-0.601279355680325,0.195479592265193,-0.67520565519956,0.199779080368543,"12","none"
"462","Alectoris rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"463","Alectoris rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"464","Alectoris rufa",11.0123936144963,-0.116871979647617,0.380353335713813,-0.618525135902911,0.568605211685602,-0.475642975515077,0.58823466539114,-0.77180346321464,0.621887548051797,-0.62793337257681,0.598296889377614,-0.831324484804385,0.601278785208013,-0.656663790311208,0.576973591428803,-0.00646475902095286,0.331908088522331,-0.801183650762409,0.556125879825866,-0.837853023238976,0.56155955169003,-0.819002902087799,0.564336643450226,-0.805011419003683,0.553974527227527,-0.718690621502586,0.550599336808976,-0.931809635974525,0.561507189160622,"21","none"
"467","Alectoris rufa",-1.63099107424866,-0.0326184045505389,0.0313596680871631,-0.102161278525141,0.0411730900399086,-0.12593534843978,0.0394834944986632,-0.0995871413082408,0.0392029813784511,-0.12066553222187,0.0397492116832332,-0.102174953067821,0.0386100542843872,-0.104784817147746,0.0381222370971898,-0.00885265646128002,0.0260346669266819,-0.055420212843621,0.0352379947908609,-0.0874338353178577,0.0363470848916643,-0.0606512050246381,0.0355871407854221,-0.0660736868011201,0.033441346322977,-0.0523752938972383,0.0351135529942606,-0.0552584286713416,0.0346476915090232,"europe","none"
"468","Alectoris rufa",-1.63099107424866,-0.0216273356459564,0.0197072930155167,-0.091170209620559,0.0339474010366338,-0.114944279535198,0.032058632298857,-0.0885960724036584,0.0317137567934687,-0.109674463317287,0.0323416239161381,-0.0911838841632387,0.0303389353786655,-0.0937937482431641,0.0311744758904328,0.00213841244330241,0.00939005214704609,-0.0444291439390386,0.0260136352428337,-0.0764427664132752,0.0268430073214391,-0.0496601361200557,0.0265908620855239,-0.0550826178965377,0.0261090708226615,-0.0413842249926559,0.0251403939461248,-0.0442673597667592,0.0256526124025784,"europe","year"
"469","Alectoris rufa",-1.63099107424866,-0.0324158565087653,0.0307246600956701,-0.101958730483368,0.0418046184451394,-0.129055756895628,0.0406520070776444,-0.103498368979063,0.041250537084116,-0.12489548311777,0.0408389736441884,-0.106879714670368,0.0388458632317238,-0.108602761951807,0.0384274543486349,-0.00885265646128002,0.0269080808361422,-0.055420212843621,0.0358675931269289,-0.0874338353178577,0.0356949820865519,-0.0606512050246381,0.0365257468472066,-0.0660736868011201,0.0351854354646495,-0.0523752938972383,0.0357611258453296,-0.0552584286713416,0.0352171499761132,"europe","d_impervious"
"470","Alectoris rufa",-1.63099107424866,-0.0403761335672443,0.0328433851701672,-0.109919007541847,0.0424241134005914,-0.12802459963248,0.0404450180223335,-0.101900115151535,0.0384942125432678,-0.125068019374856,0.0390107035890303,-0.106123957145528,0.0400692462201853,-0.108467481842646,0.038564487671381,-0.0166103854779854,0.0270770528978232,-0.0631779418603265,0.0363302292280342,-0.0895230865105571,0.0363848484039335,-0.0629641788679325,0.0376258576164852,-0.0704761739541063,0.0338942959418766,-0.0563242979749452,0.0348273080718721,-0.0589410933662407,0.035483890832417,"europe","d_tempsrping"
"471","Alectoris rufa",-1.63099107424866,-0.0322126969605362,0.0315318823340584,-0.101755570935139,0.0409736174362521,-0.125257957093601,0.0398579613567654,-0.099643865063299,0.0396070550168188,-0.117138418026544,0.0413601039107414,-0.0983142242163091,0.0399980218128164,-0.101187331214503,0.0413095508717125,-0.00885265646128002,0.0264083101755601,-0.055420212843621,0.0346687471868145,-0.0874338353178577,0.034999735159853,-0.0606512050246381,0.035596830729942,-0.0660736868011201,0.0374203177466626,-0.0523752938972383,0.036825653622616,-0.0552584286713416,0.0348214423875716,"europe","d_tempsrpingvar"
"472","Alectoris rufa",-1.63099107424866,-0.00567171903875851,0.027117941175856,-0.075214593013361,0.0393707214257218,-0.100749873672209,0.0389893443703572,-0.073596907628828,0.0403336597511066,-0.0957785422167094,0.0424415440940141,-0.0779661054314468,0.0393170560354911,-0.080595156147035,0.0379550598614812,-0.00885265646128002,0.026732358725037,-0.055420212843621,0.036033048015776,-0.0874338353178577,0.036508972279797,-0.0606512050246381,0.0364430595239692,-0.0660736868011201,0.0357118926645389,-0.0523752938972383,0.0355361149702146,-0.0552584286713416,0.0359725256881294,"europe","d_precspring"
"473","Alectoris rufa",-1.63099107424866,-0.030637247843389,0.0313540605404535,-0.100180121817992,0.0401988057989803,-0.0976090470823998,0.0395037798104769,-0.0978197475934849,0.0414556548697665,-0.105471792581243,0.0388623760440351,-0.101834304558238,0.0407944881552714,-0.10080133503073,0.0396055534008197,-0.00687149975413014,0.0274074555599371,-0.0534390561364712,0.0340406150417431,-0.0591075339604771,0.035799322566263,-0.0588838113098822,0.0359924052778307,-0.0508799471604932,0.0356412828631753,-0.0520346453876551,0.0361021840535505,-0.0512749465543254,0.0356858982306579,"europe","d_shannon"
"474","Alectoris rufa",-1.63099107424866,-0.0330861746373259,0.031155842658356,-0.102629048611928,0.0413963799251256,-0.134747301934459,0.0402784906445857,-0.101125827361872,0.0391853217161143,-0.120195633780009,0.0405400978093426,-0.101326742312304,0.0387929694394644,-0.104864472064762,0.0388180758110839,-0.00885265646128002,0.026174661865928,-0.055420212843621,0.0363767091890642,-0.0874338353178577,0.0365140076939866,-0.0606512050246381,0.0353118257008451,-0.0660736868011201,0.0365003013534606,-0.0523752938972383,0.034333380391378,-0.0552584286713416,0.035960968505806,"europe","protectedarea_perc"
"475","Alectoris rufa",-1.63099107424866,-0.0351546212773701,0.0310794591631567,-0.104697495251973,0.0407102715159831,-0.123897412123981,0.0393620750912821,-0.0989858779264652,0.0391066910110609,-0.11486603443793,0.0394069611310579,-0.0990569908826703,0.0396749601632034,-0.101543836681449,0.0403990276552546,-0.00885265646128002,0.0249355035522637,-0.055420212843621,0.035961847807266,-0.0874338353178577,0.0362557897942366,-0.0606512050246381,0.036259423162407,-0.0660736868011201,0.0350077375175767,-0.0523752938972383,0.0350101488020771,-0.0552584286713416,0.035624194850526,"europe","d_treedensity"
"476","Alectoris rufa",-1.63099107424866,-0.0318931993197803,0.0331325684637996,-0.101436073294383,0.0421815794715111,-0.124344648902406,0.0381584540657212,-0.0983746793297652,0.0399248596447778,-0.11879569152182,0.0402546850910632,-0.10033970056817,0.0401143237954953,-0.102952327978989,0.0378099833731292,-0.00885265646128002,0.0257161235769411,-0.055420212843621,0.0353445648488548,-0.0874338353178577,0.037503699450773,-0.0606512050246381,0.0352006598720804,-0.0660736868011201,0.0349050893247185,-0.0523752938972383,0.0351992638058058,-0.0552584286713416,0.0342315984779949,"europe","eulandsystem_forest_lowmedium"
"477","Alectoris rufa",-1.63099107424866,-0.0352613038809375,0.0324038883886331,-0.0818288602632786,0.0392809895790645,-0.105602930177918,0.0374631018884058,-0.079254723046378,0.0357578664835217,-0.100333113960007,0.0381673939998795,-0.0818425348059583,0.0387466269483002,-0.0844523988858837,0.0348701408984183,-0.00885265646128002,0.0251617559195385,-0.055420212843621,0.0349573051980158,-0.0874338353178577,0.0364763401618008,-0.0606512050246381,0.0355288135077045,-0.0660736868011201,0.0347428516398405,-0.0523752938972383,0.0367515915139581,-0.0552584286713416,0.0349817019155322,"europe","eulandsystem_forest_high"
"478","Alectoris rufa",-1.63099107424866,-0.0521451737370019,0.0300363491621261,-0.15264710170054,0.0347402248822946,-0.176421171615179,0.0317849499943808,-0.15007296448364,0.0330917110881332,-0.171151355397269,0.0325741658234439,-0.15266077624322,0.0309235497710824,-0.155270640323145,0.0320691174720875,-0.0283794256477431,0.0248312688557555,-0.10590603601902,0.0258420661361023,-0.137919658493256,0.027624915763429,-0.111137028200037,0.0262928557623868,-0.116559509976519,0.0260640097453756,-0.102861117072637,0.0262169581765542,-0.10574425184674,0.0256693268566982,"europe","d_agri"
"479","Alectoris rufa",-1.63099107424866,-0.00905246143153212,0.0307041571895563,-0.00106872503485794,0.041725482417911,-0.0248427949494969,0.0370741619462406,0.0015054121820426,0.0379965399580716,-0.0195729787315865,0.0395764563194341,-0.00108239957753765,0.0389989060533859,-0.00369226365746305,0.038987015769667,0.0147132866577267,0.0252859102237933,0.0456723406466624,0.0345956756983452,0.0136587181724258,0.0346849294731681,0.0404413484656453,0.0328331999298019,0.0350188666891633,0.0352814387452854,0.0487172595930452,0.0337321549598528,0.0458341248189418,0.0341681501035334,"europe","eulandsystem_farmland_low"
"480","Alectoris rufa",-1.63099107424866,-0.0314859166915781,0.0311288958645146,-0.101028790666181,0.0417960943584366,-0.125325393596118,0.0398669223501756,-0.103280944846654,0.0390308124415739,-0.11872949529342,0.0395810442684042,-0.101873952484759,0.0390378650374689,-0.104553863781138,0.0407819303820974,-0.00885265646128002,0.0265358566701075,-0.055420212843621,0.034531633463082,-0.0874338353178577,0.0352842363235786,-0.0606512050246381,0.0365164630803873,-0.0660736868011201,0.0351729852815389,-0.0523752938972383,0.0359358427369605,-0.0552584286713416,0.0340726154068404,"europe","eulandsystem_farmland_medium"
"481","Alectoris rufa",-1.63099107424866,-0.0330194186168294,0.0312841514125489,-0.102562292591432,0.0413253215297821,-0.126336362506071,0.0392746120153322,-0.0999881553745314,0.0405018688026383,-0.126980897127858,0.0427263780325686,-0.107789102821926,0.0412253874708099,-0.111425005117989,0.0397787023514892,-0.00925367052757055,0.0268713634272275,-0.0558212269099116,0.0369849379310666,-0.0878348493841482,0.0360954010160874,-0.0610522190909287,0.0349971245104656,-0.0723890517071078,0.0354596201157871,-0.0579894436513433,0.0337139773626417,-0.0618986166415842,0.0343978139273914,"europe","eulandsystem_farmland_high"
"482","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"483","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"484","Alopochen aegyptiaca",0.580833154777336,0.822032798338821,0.237004002035798,-0.132592189056403,0.348539760119402,-0.0632099211906954,0.378917194127957,-0.149727816225143,0.354421131414356,0.0256774319616514,0.465713456098186,0.0394074660709496,0.423427343086617,-0.0139200097405976,0.375208403851629,0.675382113769547,0.178141578534874,0.062159912668684,0.267759299437906,0.062159912668684,0.253878277618893,0.062159912668684,0.264048724784167,0.062159912668684,0.249721118295417,0.062159912668684,0.255296617460729,0.062159912668684,0.261956939332514,"5","none"
"485","Alopochen aegyptiaca",-0.336888455968788,0.265577612354702,0.0515481634595021,1.20538913341222,0.130412535328027,1.38088971493079,0.15196055224678,1.20502300418194,0.132774591440817,1.13331421156932,0.13163644855015,1.16425280597094,0.133095039832602,1.08761579365905,0.134695523041641,0.28719364535633,0.0406431197133956,1.22700516641385,0.127986421501001,1.3971065777513,0.149085304280671,1.21668255506519,0.134977041226831,1.14196840452624,0.127590596774334,1.1722290539195,0.129698006528783,1.10222908975328,0.130897261714567,"6","none"
"486","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"487","Alopochen aegyptiaca",-2.14928021870163,0.325228170931589,0.300147827693519,-0.284611733618141,0.546880352847709,-0.393837629625585,0.549469962180846,-0.343741610183576,0.528905788197118,-0.329920697656883,0.531610356820461,-0.267067522574411,0.546644666987144,-0.35602442951336,0.536525291766225,0.0619737316609431,0.275620745439886,0.0619737316609431,0.285659884966459,-0.019134348664884,0.277394854241885,0.055702693752569,0.263041615064838,0.0154117953746036,0.275179966844464,0.00726262116090548,0.274384406894769,-0.01279200536154,0.260935184607897,"10","none"
"488","Alopochen aegyptiaca",-0.091144710314053,0.184363189515422,0.280500819245277,0.00314606887597564,0.333989725072599,0.126081454749297,0.348120653576716,0.00179268684404169,0.330835324334597,0.0646606758788459,0.327277047858879,0.0104200571531274,0.330797498742534,0.0746098784680228,0.343250479739152,0.278598740150695,0.156552079435985,0.0624754884516012,0.17915133337306,0.119332625995417,0.188978911203586,0.0345156017921832,0.180936693377336,0.0864444936329879,0.190127404958832,0.045550167081847,0.189621026023153,0.0985221236262188,0.188046727335727,"11","none"
"489","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA
"490","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"491","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"492","Alopochen aegyptiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA
"493","Alopochen aegyptiaca",-0.0721571118802359,0.280018117986331,0.0343611369784201,0.0441146029147551,0.0944148161196186,0.0857962189377661,0.092320368737966,0.0585271128394728,0.094425179482293,0.12745928818499,0.09406843979462,0.111471642962337,0.0940216241562675,0.091122821288256,0.0947769376393364,0.287248153642842,0.0316530816535922,-0.0109196889927594,0.0575267701056276,-0.00285987267136092,0.0579568832139926,0.023628002151597,0.0556238387224735,0.0461790689755288,0.0592647991342099,0.0516680662153047,0.0608311839684383,0.0287511465247218,0.0578869125045396,"europe","none"
"494","Alopochen aegyptiaca",-0.0721571118802359,-0.0724458577594141,0.0204144883590886,-0.30834937283099,0.0864927732893937,-0.266667756807979,0.0944751088671722,-0.293936862906272,0.0953419291564891,-0.225004687560755,0.0923836798344742,-0.240992332783408,0.0911074954059493,-0.261341154457489,0.0882084402492861,-0.0652158221029032,0.0176273679606375,-0.363383664738504,0.0498125235787867,-0.355323848417106,0.051107563594214,-0.328835973594148,0.0530721462996808,-0.306284906770216,0.0524740188312645,-0.30079590953044,0.0529948362762962,-0.323712829221023,0.0517629898649927,"europe","year"
"495","Alopochen aegyptiaca",-0.0721571118802359,0.308967119275607,0.0330131803098941,0.0730636042040311,0.0882370591022065,0.0942908683130974,0.0934946679191424,0.0457942545030396,0.0938622207972427,0.106171124678758,0.0950367465415744,0.077438407325679,0.0965880253433164,0.080893901571514,0.0935487492618986,0.316197154932118,0.0307637139898557,0.0180293122965166,0.0556819423776666,0.00563477670397036,0.0577856175877169,0.0108951438151638,0.0552949461509861,0.0248909054692975,0.0599343105460996,0.0176348305786463,0.058014164731144,0.0185222268079798,0.0577793845395923,"europe","d_impervious"
"496","Alopochen aegyptiaca",-0.0721571118802359,0.284936011767563,0.0335578622219483,0.0490324966959867,0.0916181589144138,0.0842442036439266,0.0947863795059781,0.0567213476920333,0.0944464614718139,0.123283563201029,0.0938040968796897,0.107810265826734,0.0926461481575553,0.0877635305941273,0.0926780734325668,0.287248153642842,0.0324197230789592,-0.0109196889927594,0.0563345902104782,-0.00285987267136092,0.05845842084028,0.023628002151597,0.0553377884055073,0.0461790689755288,0.0597023784997312,0.0516680662153047,0.0608778989746878,0.0287511465247218,0.0605121419151991,"europe","d_tempsrping"
"497","Alopochen aegyptiaca",-0.0721571118802359,0.271240438852857,0.0332555602780537,0.0353369237812806,0.0898334988110728,0.0761549157155699,0.095497443742529,0.051219403256607,0.0988602743804215,0.108759330395662,0.0930115356347171,0.0917111961048092,0.0933858795811279,0.0721991669154955,0.0989486130804435,0.278470474509367,0.0330210277756822,-0.0196973681262338,0.0542338598884025,-0.0125011758935571,0.0576341722828386,0.0163202925687311,0.0576168420588867,0.0274791111862012,0.059253957829346,0.0319076193577764,0.0611379774839048,0.00982749215196137,0.0607298603379584,"europe","d_tempsrpingvar"
"498","Alopochen aegyptiaca",-0.0721571118802359,0.280000203695452,0.0321225002783842,0.044096688623876,0.0934545504147344,0.0861647060100556,0.0964970345918026,0.0587190395872355,0.0976248007205671,0.12789326141188,0.0966115814993004,0.112054397439049,0.0949044172889065,0.0917097852226938,0.0930888564234198,0.287248153642842,0.0312792749855641,-0.0109196889927594,0.0572574998076923,-0.00285987267136092,0.0588904072600955,0.023628002151597,0.0548567536646592,0.0461790689755288,0.0582244437048969,0.0516680662153047,0.0590935855152136,0.0287511465247218,0.0554742253403584,"europe","d_precspring"
"499","Alopochen aegyptiaca",-0.0721571118802359,0.279999877505694,0.0335927500454129,0.0440963624341177,0.0921261953735469,0.070856160908554,0.0958616196572815,0.0601997784349252,0.0926981693478118,0.120733710254881,0.0951145114790758,0.114036744500385,0.0946159667818695,0.0914093129999794,0.0925268739601619,0.287248153642842,0.0325014152904797,-0.0109196889927594,0.0558650071088889,-0.00285987267136092,0.0584487625002035,0.023628002151597,0.0606606062803982,0.0461790689755288,0.0608786811896175,0.0516680662153047,0.0576855366668957,0.0287511465247218,0.05543756166025,"europe","d_shannon"
"500","Alopochen aegyptiaca",-0.0721571118802359,0.275747283617993,0.0344421054492925,0.0398437685464173,0.092668710239039,0.0718963925551941,0.0927738401473467,0.0530204665541893,0.0978226370978932,0.124270501314051,0.0951716472033753,0.108719419631413,0.0967779212235158,0.0872998627260513,0.0924850819030199,0.287248153642842,0.0321633983639363,-0.0109196889927594,0.0574158452123714,-0.00285987267136092,0.059160577192124,0.023628002151597,0.0585075026852043,0.0461790689755288,0.0591019607242724,0.0516680662153047,0.0591833255433802,0.0287511465247218,0.0590012184652623,"europe","protectedarea_perc"
"501","Alopochen aegyptiaca",-0.0721571118802359,0.260843089050462,0.0339534914509582,0.0249395739788865,0.0942688938774885,0.0519800817467037,0.0950404109070116,0.0293095283768185,0.0933484294637332,0.0816030141313547,0.0931244715860084,0.074198521380019,0.0960086070517684,0.0534559385101813,0.0930143654688555,0.268073124706973,0.0322223546344516,-0.0300947179286279,0.0561479334258052,-0.0366760098624233,0.0566583976496877,-0.00558958231105729,0.0569296211963053,0.000322794921893729,0.0559398917794697,0.0143949446329863,0.0574633724304833,-0.00891573625335286,0.0563568664536989,"europe","d_treedensity"
"502","Alopochen aegyptiaca",-0.0721571118802359,0.33548947895688,0.0311293196908421,0.0995859638853038,0.0904583137680098,0.169166847844777,0.0934065049090406,0.129705228267552,0.0971452516010197,0.219828051487626,0.0949426558969399,0.202725453268761,0.0923625513583272,0.182287555435046,0.0921796124165427,0.342719514613391,0.0295413743085603,0.0445516719777894,0.0542850490973042,0.0805107562356497,0.0549086437749204,0.0948061175796757,0.0537360579003066,0.138547832278165,0.0565266725505682,0.142921876521728,0.0554946056977571,0.119915880671512,0.0557438999032637,"europe","eulandsystem_forest_lowmedium"
"503","Alopochen aegyptiaca",-0.0721571118802359,0.27985306615799,0.0356762421816502,0.0402935317811018,0.0816498997498984,0.0819751478041128,0.086088703327644,0.0547060417058196,0.0870514261742809,0.123638217051336,0.0844989039465761,0.107650571828684,0.0839289069711555,0.0873017501546027,0.0818251824454498,0.287248153642842,0.032539090122483,-0.0109196889927594,0.0580651930588563,-0.00285987267136092,0.0571143852377399,0.023628002151597,0.0561715992795163,0.0461790689755288,0.0605100278374938,0.0516680662153047,0.0605420393421989,0.0287511465247218,0.05918398899103,"europe","eulandsystem_forest_high"
"504","Alopochen aegyptiaca",-0.0721571118802359,0.288383640547418,0.0336214222031373,-0.00612818278287123,0.0731286447355443,0.0355534332401398,0.074162072245792,0.00828432714184654,0.0788308771197852,0.0772165024873634,0.0747751121987982,0.0612288572647111,0.0730974493112204,0.0408800355906297,0.0750032127784823,0.287248153642842,0.0317519698306333,-0.0109196889927594,0.0561848918099788,-0.00285987267136092,0.0607337772692637,0.023628002151597,0.0579971908483126,0.0461790689755288,0.0591013278448218,0.0516680662153047,0.0597567645613766,0.0287511465247218,0.0592776408171931,"europe","d_agri"
"505","Alopochen aegyptiaca",-0.0721571118802359,0.264237050743116,0.0329976063206972,0.326501378307141,0.0813419456713884,0.368182994330152,0.0849579565146141,0.340913888231859,0.0836560347335328,0.409846063577376,0.0835476808413914,0.393858418354724,0.0812008409992612,0.373509596680642,0.0777749184044998,0.271467086399627,0.0332846858305556,0.271467086399627,0.0325641639406807,0.279526902721025,0.0359956155259416,0.306014777543983,0.0332702907530762,0.328565844367915,0.038031265654179,0.334054841607691,0.0362084776311316,0.311137921917108,0.0371192568952262,"europe","eulandsystem_farmland_low"
"506","Alopochen aegyptiaca",-0.0721571118802359,0.278436778268719,0.0328001371346824,0.0425332631971427,0.091761755400386,0.0812273967932526,0.0923037665025135,0.0831396780723846,0.0935891527769182,0.113899042364925,0.0979429812728885,0.108997667498352,0.0914347776338372,0.0891237969661736,0.0962098798986347,0.287248153642842,0.0334626726955731,-0.0109196889927594,0.0567426577082152,-0.00285987267136092,0.0610447695822571,0.023628002151597,0.0568293961367373,0.0461790689755288,0.0608314664093055,0.0516680662153047,0.0590626613427893,0.0287511465247218,0.0583723970369559,"europe","eulandsystem_farmland_medium"
"507","Alopochen aegyptiaca",-0.0721571118802359,0.304547353141967,0.0327522817713876,0.0686438380703914,0.0925621749068277,0.110325454093402,0.0964780378979364,0.0830563479951092,0.0941005289676869,0.144833051609378,0.0948521422860173,0.129693770870473,0.0911385698041064,0.10810359783768,0.0921724063351673,0.311777388798478,0.0313245034405477,0.013609546162877,0.0564808957710284,0.0216693624842754,0.0579066520162227,0.0481572373072333,0.0574468994971504,0.0635528323999168,0.0602245582432866,0.06989019412344,0.0581684188197427,0.0457319230741459,0.0566964343295205,"europe","eulandsystem_farmland_high"
"508","Anas crecca",-0.455472087561224,0.189662283542095,0.306588960739676,-0.748585085955018,0.55832796132791,-0.89021957206015,0.538479924100854,-0.831550898557467,0.532839609164898,-0.80041164009065,0.551559585721298,-0.8842018337786,0.554473244139918,-0.773890595190462,0.543226567961126,0.160754477935985,0.310816004042366,-0.776862198129185,0.540816421899556,-0.766592195731922,0.533296760887884,-0.767596184567172,0.537064564053426,-0.756334987169352,0.530870322818415,-0.786861730829733,0.526140464983311,-0.70930766755709,0.542937210342202,"1","none"
"509","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"510","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"511","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"512","Anas crecca",-0.211323056626487,0.156845231002743,0.136871069979981,0.668490975896787,0.314546954137957,0.273505885211485,0.349118632416248,0.55142807058954,0.302932206200634,0.715872080960815,0.322177953933066,0.671053343152356,0.319834642336162,0.693341384659922,0.313499183662508,0.0661524842232944,0.125149543921076,0.60716359177098,0.253262612579898,0.49750733621248,0.275531363896442,0.510886947549282,0.254662067835214,0.638444377043796,0.264280495340595,0.617424133845976,0.274517858788901,0.581002255352671,0.272298704969183,"6","none"
"513","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"514","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"515","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"517","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"518","Anas crecca",10.9426741503887,-0.132943466524257,0.952122461377815,-0.763866717621232,1.0045186226095,-1.19908540061834,1.01489072962744,-0.97477868355586,0.967145017278386,-0.863489625069939,1.15300300326637,-0.953977380852221,1.02058307928774,-0.898552039863668,1.01047346975481,-0.485151726206692,0.55273231136153,-0.485151726206692,0.558106430080476,-0.485151726206692,0.540888808415096,-0.485151726206692,0.545360039364691,-0.485151726206692,0.527544345549894,-0.485151726206692,0.527119741597945,-0.485151726206692,0.545196219770363,"13","none"
"519","Anas crecca",-0.495277103780331,-0.223993311955181,0.633030973747217,-0.209204836934427,0.617757474210084,0.187332695257342,1.05148021060902,-0.177151659835909,0.593526518865823,-0.812148682718311,0.699807099650565,-0.389322688240784,0.635963960366717,-0.804018464946196,0.688267502885767,0.206458047204606,0.416389720079062,0.206458047204606,0.429340451398802,0.206458047204606,0.402730553717077,0.206458047204606,0.436363086267862,0.206451578513877,0.435490463394692,0.202987562270834,0.422055419724712,0.206458047204606,0.421667710759791,"14","none"
"520","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
"521","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
"522","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA
"523","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"524","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"525","Anas crecca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA
